transaction_id,account_id,customer_id,timestamp_utc,direction,amount,currency,counterparty_id,counterparty_country,rail,status,device_id
T000030,A0001,C0001,2026-02-23T15:00:00+00:00,outbound,1703.72,USD,CP0147,US,ach,settled,D0048
T000142,A0004,C0004,2026-02-23T20:00:00+00:00,outbound,75.26,USD,CP0086,BR,card,settled,D0008
T002013,A0063,C0063,2026-02-24T01:00:00+00:00,inbound,1357.65,USD,CP0074,GB,ach,refund,D0014
T002102,A0064,C0064,2026-02-24T02:00:00+00:00,outbound,600.97,USD,CP0100,US,wire,settled,D0035
T000560,A0017,C0017,2026-02-24T02:00:00+00:00,outbound,1491.92,USD,CP0109,GB,wire,pending,D0012
T000819,A0024,C0024,2026-02-24T02:00:00+00:00,outbound,367.56,USD,CP0111,US,card,settled,D0007
T000756,A0022,C0022,2026-02-24T02:00:00+00:00,inbound,959.05,USD,CP0058,CA,card,settled,D0035
T003799,A0120,C0120,2026-02-24T04:00:00+00:00,inbound,1452.28,USD,CP0116,CA,p2p,settled,D0049
T002720,A0087,C0087,2026-02-24T04:00:00+00:00,inbound,2605.44,USD,CP0046,PA,payout,settled,D0018
T000732,A0021,C0021,2026-02-24T04:00:00+00:00,outbound,531.41,USD,CP0135,BR,card,settled,D0016
T003561,A0112,C0112,2026-02-24T05:00:00+00:00,inbound,2758.79,USD,CP0037,US,wire,settled,D0040
T001974,A0061,C0061,2026-02-24T06:00:00+00:00,outbound,1036.5,CAD,CP0082,CA,ach,reversed,D0003
T000194,A0005,C0005,2026-02-24T06:00:00+00:00,outbound,2588.14,USD,CP0140,MX,ach,settled,D0037
T001632,A0048,C0048,2026-02-24T06:00:00+00:00,inbound,309.35,USD,CP0064,US,ach,settled,D0042
T000991,A0030,C0030,2026-02-24T07:00:00+00:00,outbound,125.54,USD,CP0066,PA,ach,settled,D0001
T003565,A0112,C0112,2026-02-24T10:00:00+00:00,outbound,342.66,GBP,CP0014,US,card,settled,D0002
T000650,A0019,C0019,2026-02-24T13:00:00+00:00,inbound,1357.2,GBP,CP0079,US,p2p,settled,D0045
T002493,A0077,C0077,2026-02-24T13:00:00+00:00,inbound,959.46,USD,CP0001,CA,ach,settled,D0032
T000986,A0029,C0029,2026-02-24T15:00:00+00:00,inbound,787.31,GBP,CP0138,US,card,settled,D0031
T002633,A0083,C0083,2026-02-24T15:00:00+00:00,outbound,1364.18,USD,CP0128,US,p2p,settled,D0019
T001710,A0051,C0051,2026-02-24T16:00:00+00:00,inbound,3759.24,USD,CP0118,GB,ach,settled,D0041
T002126,A0065,C0065,2026-02-24T16:00:00+00:00,inbound,3698.42,USD,CP0054,BR,p2p,settled,D0031
T003805,A0120,C0120,2026-02-24T20:00:00+00:00,inbound,925.2,USD,CP0131,US,card,failed,D0015
T000327,A0010,C0010,2026-02-24T21:00:00+00:00,inbound,1213.23,USD,CP0115,US,card,settled,D0022
T000758,A0022,C0022,2026-02-24T22:00:00+00:00,outbound,910.64,CAD,CP0127,CA,payout,settled,D0036
T002801,A0090,C0090,2026-02-25T00:00:00+00:00,inbound,2872.55,USD,CP0100,US,card,failed,D0045
T002100,A0064,C0064,2026-02-25T00:00:00+00:00,outbound,1834.01,USD,CP0018,PA,p2p,pending,D0041
T001507,A0045,C0045,2026-02-25T01:00:00+00:00,inbound,123.52,USD,CP0101,CA,p2p,settled,D0015
T002955,A0093,C0093,2026-02-25T01:00:00+00:00,inbound,2516.71,GBP,CP0116,BR,wire,settled,D0016
T002972,A0094,C0094,2026-02-25T01:00:00+00:00,outbound,872.43,USD,CP0027,US,ach,settled,D0029
T000532,A0015,C0015,2026-02-25T02:00:00+00:00,inbound,1047.97,USD,CP0148,US,card,settled,D0002
T001580,A0047,C0047,2026-02-25T05:00:00+00:00,inbound,552.8,USD,CP0007,US,ach,settled,D0033
T003396,A0108,C0108,2026-02-25T05:00:00+00:00,inbound,4027.45,USD,CP0083,US,p2p,settled,D0016
T000008,A0001,C0001,2026-02-25T05:00:00+00:00,outbound,2350.78,USD,CP0112,BR,card,failed,D0050
T003418,A0108,C0108,2026-02-25T06:00:00+00:00,outbound,1113.53,USD,CP0057,US,p2p,settled,D0050
T001366,A0041,C0041,2026-02-25T08:00:00+00:00,inbound,337.08,USD,CP0112,BR,card,settled,D0003
T000912,A0027,C0027,2026-02-25T08:00:00+00:00,outbound,4013.04,USD,CP0094,US,p2p,settled,D0019
T002759,A0089,C0089,2026-02-25T09:00:00+00:00,outbound,488.62,USD,CP0028,MX,card,settled,D0010
T003670,A0116,C0116,2026-02-25T09:00:00+00:00,inbound,741.07,USD,CP0029,US,ach,settled,D0021
T002504,A0078,C0078,2026-02-25T10:00:00+00:00,outbound,2468.37,GBP,CP0059,BR,card,settled,D0028
T001080,A0032,C0032,2026-02-25T10:00:00+00:00,outbound,1218.11,USD,CP0118,CA,wire,settled,D0044
T000524,A0015,C0015,2026-02-25T10:00:00+00:00,inbound,1424.18,USD,CP0083,US,wire,settled,D0054
T002832,A0090,C0090,2026-02-25T13:00:00+00:00,inbound,2366.95,USD,CP0033,CA,ach,settled,D0038
T003671,A0116,C0116,2026-02-25T15:00:00+00:00,inbound,1410.17,USD,CP0110,US,wire,reversed,D0002
T002788,A0090,C0090,2026-02-25T15:00:00+00:00,outbound,1589.84,USD,CP-HIGH-RISK-HUB,US,wire,settled,D0042
T000209,A0005,C0005,2026-02-25T20:00:00+00:00,inbound,1860.72,USD,CP0084,US,payout,settled,D0034
T001405,A0042,C0042,2026-02-25T21:00:00+00:00,inbound,1997.47,CAD,CP0059,BR,ach,settled,D0023
T000721,A0021,C0021,2026-02-25T23:00:00+00:00,inbound,234.34,USD,CP0007,MX,p2p,settled,D0024
T003580,A0112,C0112,2026-02-26T01:00:00+00:00,outbound,227.45,USD,CP0046,PA,card,pending,D0004
T000501,A0014,C0014,2026-02-26T01:00:00+00:00,inbound,2351.88,CAD,CP0042,US,ach,settled,D0010
T003066,A0097,C0097,2026-02-26T02:00:00+00:00,outbound,3642.48,USD,CP0068,CA,card,pending,D0032
T002239,A0070,C0070,2026-02-26T03:00:00+00:00,outbound,1742.86,CAD,CP0008,US,card,settled,D0050
T000297,A0008,C0008,2026-02-26T03:00:00+00:00,outbound,1471.34,USD,CP0018,MX,ach,settled,D0036
T000836,A0025,C0025,2026-02-26T04:00:00+00:00,inbound,1091.7,USD,CP0002,US,card,settled,D0029
T001691,A0051,C0051,2026-02-26T05:00:00+00:00,outbound,1759.26,USD,CP0145,PA,ach,settled,D0024
T003118,A0099,C0099,2026-02-26T07:00:00+00:00,outbound,234.15,USD,CP0021,GB,wire,settled,D0027
T002951,A0093,C0093,2026-02-26T07:00:00+00:00,inbound,3488.37,USD,CP0114,US,card,settled,D0014
T000141,A0004,C0004,2026-02-26T10:00:00+00:00,inbound,1327.28,USD,CP0053,US,card,settled,D0029
T001311,A0040,C0040,2026-02-26T10:00:00+00:00,outbound,962.73,USD,CP0132,US,card,settled,D0054
T000192,A0005,C0005,2026-02-26T11:00:00+00:00,outbound,9373.71,USD,CP0041,MX,ach,settled,D0041
T001746,A0053,C0053,2026-02-26T15:00:00+00:00,outbound,1682.34,USD,CP0009,US,ach,settled,D0020
T002258,A0071,C0071,2026-02-26T15:00:00+00:00,inbound,629.59,USD,CP0027,MX,card,settled,D0009
T001761,A0053,C0053,2026-02-26T16:00:00+00:00,outbound,1329.1,USD,CP0144,US,ach,chargeback,D0013
T000355,A0011,C0011,2026-02-26T16:00:00+00:00,inbound,1490.68,USD,CP0009,US,p2p,pending,D0013
T003257,A0104,C0104,2026-02-26T17:00:00+00:00,outbound,1703.45,USD,CP0061,US,ach,settled,D0026
T001798,A0054,C0054,2026-02-26T17:00:00+00:00,outbound,908.69,USD,CP0137,MX,card,refund,D0036
T002820,A0090,C0090,2026-02-26T19:00:00+00:00,inbound,709.58,USD,CP0047,US,wire,reversed,D0050
T003411,A0108,C0108,2026-02-26T19:00:00+00:00,outbound,9327.14,GBP,CP0025,GB,ach,settled,D0048
T002407,A0075,C0075,2026-02-26T23:00:00+00:00,inbound,233.18,USD,CP0073,GB,card,settled,D0008
T002185,A0067,C0067,2026-02-26T23:00:00+00:00,outbound,994.34,USD,CP0110,MX,card,settled,D0053
T001571,A0047,C0047,2026-02-27T00:00:00+00:00,inbound,291.63,USD,CP0034,US,ach,settled,D0003
T003502,A0110,C0110,2026-02-27T02:00:00+00:00,outbound,6928.03,USD,CP0138,PA,card,settled,D0016
T002138,A0065,C0065,2026-02-27T04:00:00+00:00,outbound,1138.22,GBP,CP0087,US,card,settled,D0042
T001557,A0046,C0046,2026-02-27T04:00:00+00:00,inbound,2029.27,USD,CP0031,US,card,settled,D0051
T002620,A0083,C0083,2026-02-27T06:00:00+00:00,inbound,1280.83,USD,CP0001,US,ach,reversed,D0041
T000210,A0005,C0005,2026-02-27T06:00:00+00:00,inbound,557.31,USD,CP0112,CA,card,settled,D0041
T001269,A0038,C0038,2026-02-27T06:00:00+00:00,outbound,1223.94,USD,CP0106,PA,ach,settled,D0019
T001655,A0049,C0049,2026-02-27T07:00:00+00:00,outbound,1079.87,USD,CP0136,US,wire,settled,D0035
T002850,A0091,C0091,2026-02-27T10:00:00+00:00,inbound,1306.32,USD,CP0112,GB,p2p,settled,D0009
T001304,A0039,C0039,2026-02-27T10:00:00+00:00,inbound,870.89,USD,CP0040,BR,ach,settled,D0030
T002011,A0062,C0062,2026-02-27T12:00:00+00:00,outbound,1915.1,CAD,CP0037,US,wire,pending,D0046
T000467,A0013,C0013,2026-02-27T16:00:00+00:00,outbound,1485.78,USD,CP0007,US,card,settled,D0041
T000798,A0023,C0023,2026-02-27T17:00:00+00:00,inbound,937.87,USD,CP0021,BR,p2p,settled,D0040
T000529,A0015,C0015,2026-02-27T18:00:00+00:00,inbound,787.1,CAD,CP0119,GB,wire,settled,D0042
T001365,A0041,C0041,2026-02-27T22:00:00+00:00,inbound,668.32,USD,CP0035,US,p2p,settled,D0016
T001979,A0061,C0061,2026-02-28T00:00:00+00:00,outbound,1431.48,USD,CP0054,US,card,settled,D0054
T000962,A0029,C0029,2026-02-28T00:00:00+00:00,inbound,1193.95,USD,CP0006,US,card,settled,D0029
T000566,A0017,C0017,2026-02-28T00:00:00+00:00,inbound,592.79,USD,CP0027,US,card,reversed,D0035
T000254,A0007,C0007,2026-02-28T01:00:00+00:00,outbound,1255.12,USD,CP0131,US,ach,settled,D0043
T001538,A0046,C0046,2026-02-28T03:00:00+00:00,outbound,1822.0,USD,CP0018,US,wire,settled,D0010
T000263,A0007,C0007,2026-02-28T04:00:00+00:00,outbound,345.56,USD,CP0112,US,ach,settled,D0054
T001970,A0060,C0060,2026-02-28T04:00:00+00:00,inbound,955.79,USD,CP0086,MX,p2p,pending,D0045
T003470,A0110,C0110,2026-02-28T05:00:00+00:00,outbound,2308.72,GBP,CP0110,MX,p2p,settled,D0025
T001074,A0032,C0032,2026-02-28T07:00:00+00:00,inbound,1380.83,USD,CP0060,US,card,settled,D0030
T002273,A0071,C0071,2026-02-28T10:00:00+00:00,outbound,547.85,USD,CP0049,MX,card,settled,D0037
T003769,A0119,C0119,2026-02-28T11:00:00+00:00,inbound,547.86,USD,CP0056,US,ach,settled,D0032
T000569,A0017,C0017,2026-02-28T11:00:00+00:00,inbound,322.12,USD,CP0006,US,ach,settled,D0004
T003096,A0098,C0098,2026-02-28T11:00:00+00:00,outbound,980.18,GBP,CP0124,BR,p2p,pending,D0017
T000294,A0008,C0008,2026-02-28T12:00:00+00:00,inbound,1557.48,USD,CP0034,PA,payout,settled,D0036
T000121,A0003,C0003,2026-02-28T13:00:00+00:00,outbound,784.52,USD,CP0026,US,payout,settled,D0020
T001314,A0040,C0040,2026-02-28T14:00:00+00:00,inbound,648.46,GBP,CP0097,US,card,settled,D0054
T003548,A0112,C0112,2026-02-28T14:00:00+00:00,outbound,677.83,GBP,CP0025,GB,payout,settled,D0018
T000514,A0014,C0014,2026-02-28T14:00:00+00:00,inbound,1621.01,USD,CP0125,BR,card,settled,D0041
T002003,A0062,C0062,2026-02-28T15:00:00+00:00,outbound,3758.16,USD,CP0050,US,p2p,reversed,D0023
T001988,A0061,C0061,2026-02-28T16:00:00+00:00,outbound,1761.9,USD,CP0021,US,p2p,settled,D0031
T003456,A0110,C0110,2026-02-28T16:00:00+00:00,outbound,78.07,USD,CP0068,PA,p2p,settled,D0039
T002208,A0068,C0068,2026-02-28T16:00:00+00:00,inbound,196.48,USD,CP0143,GB,p2p,settled,D0014
T001114,A0034,C0034,2026-02-28T17:00:00+00:00,outbound,1809.13,USD,CP0068,PA,card,pending,D0041
T002228,A0069,C0069,2026-02-28T18:00:00+00:00,inbound,1533.13,USD,CP0115,US,card,settled,D0054
T001805,A0054,C0054,2026-02-28T19:00:00+00:00,inbound,1060.94,USD,CP0049,US,p2p,settled,D0027
T002965,A0093,C0093,2026-02-28T21:00:00+00:00,outbound,346.85,USD,CP0095,PA,ach,settled,D0004
T003353,A0107,C0107,2026-02-28T22:00:00+00:00,inbound,179.29,CAD,CP0132,CA,p2p,settled,D0005
T001109,A0034,C0034,2026-03-01T00:00:00+00:00,outbound,1682.18,USD,CP0035,US,payout,settled,D0047
T003207,A0102,C0102,2026-03-01T02:00:00+00:00,outbound,2040.25,USD,CP0028,US,ach,settled,D0017
T002586,A0081,C0081,2026-03-01T04:00:00+00:00,inbound,1416.34,CAD,CP0057,US,card,failed,D0024
T002827,A0090,C0090,2026-03-01T05:00:00+00:00,inbound,1393.42,USD,CP0146,US,p2p,settled,D0013
T000802,A0024,C0024,2026-03-01T07:00:00+00:00,inbound,1211.26,GBP,CP0051,CA,ach,settled,D0021
T002153,A0065,C0065,2026-03-01T07:00:00+00:00,outbound,1293.59,CAD,CP0141,US,ach,settled,D0043
T001165,A0035,C0035,2026-03-01T08:00:00+00:00,outbound,144.75,USD,CP0041,US,p2p,settled,D0033
T003340,A0107,C0107,2026-03-01T08:00:00+00:00,outbound,1336.95,CAD,CP0047,GB,p2p,settled,D0038
T002744,A0088,C0088,2026-03-01T08:00:00+00:00,inbound,140.04,USD,CP0111,US,card,settled,D0019
T002089,A0064,C0064,2026-03-01T09:00:00+00:00,outbound,242.16,USD,CP0008,US,ach,settled,D0021
T001650,A0049,C0049,2026-03-01T09:00:00+00:00,inbound,1412.36,USD,CP0139,US,payout,reversed,D0010
T001062,A0032,C0032,2026-03-01T15:00:00+00:00,inbound,1614.25,USD,CP0083,PA,payout,settled,D0046
T001946,A0059,C0059,2026-03-01T16:00:00+00:00,outbound,511.56,USD,CP0113,CA,payout,settled,D0009
T003185,A0101,C0101,2026-03-01T16:00:00+00:00,inbound,748.65,USD,CP0001,US,ach,failed,D0048
T000391,A0011,C0011,2026-03-01T16:00:00+00:00,inbound,1512.16,CAD,CP0019,BR,card,settled,D0025
T001149,A0035,C0035,2026-03-01T17:00:00+00:00,inbound,658.75,USD,CP0127,CA,card,settled,D0014
T002451,A0076,C0076,2026-03-01T18:00:00+00:00,inbound,2393.74,USD,CP0138,US,p2p,settled,D0003
T001555,A0046,C0046,2026-03-01T19:00:00+00:00,inbound,1613.3,CAD,CP0053,PA,p2p,settled,D0052
T002132,A0065,C0065,2026-03-01T20:00:00+00:00,outbound,353.01,USD,CP0002,BR,card,settled,D0032
T001526,A0045,C0045,2026-03-01T20:00:00+00:00,outbound,276.12,CAD,CP0054,CA,card,settled,D0018
T001681,A0051,C0051,2026-03-01T21:00:00+00:00,inbound,793.51,USD,CP0147,US,ach,settled,D0018
T002416,A0075,C0075,2026-03-01T22:00:00+00:00,inbound,1218.6,USD,CP0055,MX,p2p,settled,D0031
T002978,A0094,C0094,2026-03-01T23:00:00+00:00,inbound,1070.73,USD,CP0099,GB,card,settled,D0027
T002428,A0075,C0075,2026-03-02T01:00:00+00:00,outbound,495.46,CAD,CP0125,US,wire,settled,D0002
T001743,A0053,C0053,2026-03-02T01:00:00+00:00,inbound,1039.39,USD,CP0025,US,payout,settled,D0039
T000055,A0001,C0001,2026-03-02T03:00:00+00:00,inbound,7839.39,USD,CP0047,CA,payout,settled,D0054
T002134,A0065,C0065,2026-03-02T03:00:00+00:00,outbound,977.01,USD,CP0149,US,card,settled,D0043
T003135,A0100,C0100,2026-03-02T03:00:00+00:00,inbound,2432.29,USD,CP0029,US,card,settled,D0046
T001348,A0041,C0041,2026-03-02T05:00:00+00:00,outbound,1902.37,USD,CP0092,BR,p2p,settled,D0008
T001999,A0062,C0062,2026-03-02T06:00:00+00:00,inbound,1196.3,USD,CP0019,BR,p2p,failed,D0030
T001290,A0039,C0039,2026-03-02T08:00:00+00:00,inbound,1746.07,USD,CP0029,GB,wire,pending,D0024
T002947,A0093,C0093,2026-03-02T10:00:00+00:00,inbound,689.2,USD,CP0007,MX,p2p,settled,D0014
T000232,A0006,C0006,2026-03-02T10:00:00+00:00,inbound,1330.29,USD,CP0035,US,ach,settled,D0004
T001977,A0061,C0061,2026-03-02T11:00:00+00:00,inbound,1873.12,USD,CP0107,US,ach,settled,D0042
T002149,A0065,C0065,2026-03-02T12:00:00+00:00,inbound,401.81,GBP,CP0105,US,ach,settled,D0024
T002060,A0063,C0063,2026-03-02T13:00:00+00:00,outbound,956.48,CAD,CP0108,US,p2p,settled,D0016
T000613,A0019,C0019,2026-03-02T15:00:00+00:00,inbound,4895.52,USD,CP0076,US,ach,failed,D0036
T001704,A0051,C0051,2026-03-02T17:00:00+00:00,inbound,2240.89,USD,CP0036,GB,card,refund,D0032
T002716,A0087,C0087,2026-03-02T19:00:00+00:00,inbound,1048.8,USD,CP0081,GB,p2p,settled,D0024
T003097,A0098,C0098,2026-03-02T21:00:00+00:00,inbound,584.55,USD,CP0085,US,ach,settled,D0020
T003145,A0100,C0100,2026-03-02T22:00:00+00:00,inbound,591.48,CAD,CP0014,GB,payout,settled,D0023
T003219,A0102,C0102,2026-03-03T01:00:00+00:00,outbound,1354.61,CAD,CP0104,BR,p2p,reversed,D0012
T001437,A0043,C0043,2026-03-03T03:00:00+00:00,outbound,3258.81,CAD,CP0075,GB,card,settled,D0049
T000620,A0019,C0019,2026-03-03T03:00:00+00:00,outbound,9928.16,USD,CP0003,US,ach,settled,D0017
T002958,A0093,C0093,2026-03-03T06:00:00+00:00,outbound,1633.29,USD,CP0003,CA,card,settled,D0003
T001531,A0045,C0045,2026-03-03T06:00:00+00:00,outbound,1402.61,USD,CP0100,US,ach,settled,D0018
T000256,A0007,C0007,2026-03-03T06:00:00+00:00,inbound,1733.67,USD,CP0099,CA,card,failed,D0038
T001908,A0058,C0058,2026-03-03T06:00:00+00:00,inbound,1354.69,USD,CP0086,US,p2p,pending,D0047
T002650,A0084,C0084,2026-03-03T07:00:00+00:00,inbound,504.84,USD,CP0020,GB,card,settled,D0001
T002920,A0092,C0092,2026-03-03T07:00:00+00:00,outbound,7445.57,USD,CP0105,PA,wire,reversed,D0020
T001572,A0047,C0047,2026-03-03T07:00:00+00:00,outbound,1456.21,USD,CP0139,PA,card,settled,D0011
T000398,A0012,C0012,2026-03-03T08:00:00+00:00,outbound,1295.41,USD,CP0009,US,ach,settled,D0028
T003128,A0099,C0099,2026-03-03T10:00:00+00:00,outbound,1319.79,USD,CP0090,BR,card,settled,D0024
T001222,A0037,C0037,2026-03-03T11:00:00+00:00,inbound,1034.82,USD,CP0136,US,card,settled,D0021
T000320,A0009,C0009,2026-03-03T13:00:00+00:00,inbound,4134.79,USD,CP0028,US,wire,settled,D0054
T000150,A0004,C0004,2026-03-03T13:00:00+00:00,outbound,729.11,USD,CP0052,GB,p2p,settled,D0036
T000201,A0005,C0005,2026-03-03T18:00:00+00:00,inbound,1220.64,USD,CP0149,GB,card,settled,D0014
T002982,A0094,C0094,2026-03-03T20:00:00+00:00,inbound,1921.58,GBP,CP0060,PA,wire,settled,D0042
T000781,A0023,C0023,2026-03-03T20:00:00+00:00,inbound,319.86,USD,CP0135,US,ach,settled,D0018
T002927,A0092,C0092,2026-03-03T20:00:00+00:00,inbound,7546.09,CAD,CP0115,MX,ach,settled,D0017
T000433,A0012,C0012,2026-03-03T20:00:00+00:00,inbound,687.41,USD,CP0117,US,p2p,settled,D0029
T002023,A0063,C0063,2026-03-03T21:00:00+00:00,inbound,316.09,GBP,CP0002,US,card,refund,D0020
T001256,A0037,C0037,2026-03-03T22:00:00+00:00,inbound,417.64,USD,CP0031,CA,p2p,settled,D0009
T000003,A0001,C0001,2026-03-04T00:00:00+00:00,outbound,614.59,CAD,CP0051,US,p2p,settled,D0007
T003053,A0097,C0097,2026-03-04T00:00:00+00:00,outbound,2335.12,USD,CP0079,BR,wire,settled,D0020
T001147,A0035,C0035,2026-03-04T00:00:00+00:00,inbound,806.07,USD,CP0118,MX,wire,settled,D0042
T002019,A0063,C0063,2026-03-04T00:00:00+00:00,inbound,2534.26,USD,CP0037,US,payout,pending,D0032
T003585,A0113,C0113,2026-03-04T02:00:00+00:00,inbound,391.08,USD,CP0132,US,payout,settled,D0009
T003342,A0107,C0107,2026-03-04T05:00:00+00:00,outbound,2667.58,USD,CP0081,MX,card,settled,D0022
T001339,A0040,C0040,2026-03-04T05:00:00+00:00,inbound,550.73,USD,CP0100,GB,ach,settled,D0011
T002062,A0063,C0063,2026-03-04T07:00:00+00:00,outbound,4022.03,USD,CP-HIGH-RISK-HUB,US,ach,settled,D0022
T000900,A0027,C0027,2026-03-04T13:00:00+00:00,outbound,11443.97,USD,CP0142,US,ach,settled,D0033
T003202,A0102,C0102,2026-03-04T14:00:00+00:00,outbound,526.97,USD,CP0105,CA,ach,settled,D0034
T000915,A0027,C0027,2026-03-04T15:00:00+00:00,inbound,10026.19,USD,CP0079,US,ach,settled,D0016
T001324,A0040,C0040,2026-03-04T15:00:00+00:00,outbound,388.68,USD,CP0114,MX,card,settled,D0007
T003095,A0098,C0098,2026-03-04T15:00:00+00:00,inbound,414.92,GBP,CP0008,US,card,settled,D0043
T001392,A0041,C0041,2026-03-04T16:00:00+00:00,outbound,2273.12,USD,CP0086,BR,card,settled,D0009
T002887,A0092,C0092,2026-03-04T16:00:00+00:00,inbound,268.06,CAD,CP0146,US,ach,pending,D0051
T002509,A0078,C0078,2026-03-04T17:00:00+00:00,inbound,485.66,CAD,CP0041,US,card,settled,D0032
T000064,A0002,C0002,2026-03-04T20:00:00+00:00,inbound,2745.53,USD,CP0015,US,p2p,reversed,D0034
T002356,A0074,C0074,2026-03-04T20:00:00+00:00,outbound,672.44,USD,CP0032,CA,p2p,settled,D0041
T000969,A0029,C0029,2026-03-04T22:00:00+00:00,inbound,2438.08,USD,CP0133,US,ach,settled,D0020
T002979,A0094,C0094,2026-03-04T23:00:00+00:00,outbound,730.5,USD,CP0138,US,ach,settled,D0044
T000118,A0003,C0003,2026-03-04T23:00:00+00:00,inbound,536.11,USD,CP0062,US,ach,settled,D0003
T001002,A0030,C0030,2026-03-05T00:00:00+00:00,outbound,932.24,USD,CP0027,GB,card,settled,D0039
T003183,A0101,C0101,2026-03-05T03:00:00+00:00,outbound,1540.98,USD,CP0095,US,payout,settled,D0018
T001051,A0032,C0032,2026-03-05T06:00:00+00:00,outbound,1137.54,USD,CP0021,US,card,settled,D0042
T001647,A0049,C0049,2026-03-05T08:00:00+00:00,inbound,1123.19,USD,CP0047,US,card,refund,D0002
T001011,A0030,C0030,2026-03-05T08:00:00+00:00,inbound,1041.74,USD,CP0065,US,ach,chargeback,D0036
T001768,A0053,C0053,2026-03-05T09:00:00+00:00,outbound,1316.17,USD,CP0047,CA,ach,settled,D0040
T001093,A0033,C0033,2026-03-05T10:00:00+00:00,outbound,1443.69,CAD,CP0068,PA,card,settled,D0004
T000403,A0012,C0012,2026-03-05T12:00:00+00:00,outbound,1841.09,USD,CP0124,US,wire,settled,D0028
T001488,A0044,C0044,2026-03-05T12:00:00+00:00,outbound,1347.4,GBP,CP0049,US,p2p,settled,D0041
T001434,A0043,C0043,2026-03-05T13:00:00+00:00,outbound,1499.03,USD,CP0085,CA,payout,settled,D0046
T002127,A0065,C0065,2026-03-05T14:00:00+00:00,inbound,9857.07,USD,CP0062,MX,card,refund,D0047
T001924,A0058,C0058,2026-03-05T14:00:00+00:00,outbound,459.99,CAD,CP0077,CA,card,settled,D0023
T003569,A0112,C0112,2026-03-05T14:00:00+00:00,inbound,1970.47,USD,CP0090,US,card,settled,D0053
T000023,A0001,C0001,2026-03-05T16:00:00+00:00,inbound,443.09,USD,CP0061,PA,payout,settled,D0042
T001393,A0041,C0041,2026-03-05T18:00:00+00:00,inbound,1407.77,USD,CP0029,CA,card,settled,D0016
T000516,A0015,C0015,2026-03-05T19:00:00+00:00,outbound,513.15,USD,CP0132,US,p2p,settled,D0019
T003604,A0113,C0113,2026-03-05T21:00:00+00:00,inbound,1083.03,USD,CP0004,MX,payout,settled,D0034
T000462,A0013,C0013,2026-03-05T23:00:00+00:00,outbound,1674.96,USD,CP0087,US,card,settled,D0004
T002706,A0086,C0086,2026-03-06T00:00:00+00:00,outbound,319.86,CAD,CP0067,GB,wire,settled,D0015
T002347,A0073,C0073,2026-03-06T01:00:00+00:00,inbound,1252.59,USD,CP0121,CA,card,settled,D0037
T002769,A0089,C0089,2026-03-06T01:00:00+00:00,inbound,220.79,USD,CP0039,BR,p2p,failed,D0009
T001515,A0045,C0045,2026-03-06T01:00:00+00:00,outbound,1720.91,USD,CP0105,US,p2p,settled,D0018
T001402,A0042,C0042,2026-03-06T02:00:00+00:00,outbound,685.15,USD,CP0007,MX,card,settled,D0039
T001353,A0041,C0041,2026-03-06T02:00:00+00:00,outbound,1158.3,USD,CP0010,US,wire,settled,D0001
T000034,A0001,C0001,2026-03-06T03:00:00+00:00,inbound,874.24,USD,CP0065,PA,payout,settled,D0011
T000859,A0026,C0026,2026-03-06T04:00:00+00:00,inbound,771.27,USD,CP0063,US,payout,settled,D0049
T001786,A0054,C0054,2026-03-06T06:00:00+00:00,outbound,1245.13,USD,CP0072,US,card,settled,D0025
T000420,A0012,C0012,2026-03-06T07:00:00+00:00,outbound,956.05,USD,CP0056,PA,ach,settled,D0041
T002112,A0065,C0065,2026-03-06T08:00:00+00:00,outbound,11317.67,USD,CP0123,MX,p2p,settled,D0025
T000860,A0026,C0026,2026-03-06T10:00:00+00:00,inbound,797.47,USD,CP0127,GB,ach,settled,D0020
T001291,A0039,C0039,2026-03-06T12:00:00+00:00,inbound,1296.74,USD,CP0021,US,card,settled,D0035
T003130,A0099,C0099,2026-03-06T13:00:00+00:00,inbound,2644.09,USD,CP0072,BR,payout,refund,D0006
T001387,A0041,C0041,2026-03-06T14:00:00+00:00,inbound,606.98,USD,CP0078,US,ach,reversed,D0030
T000531,A0015,C0015,2026-03-06T16:00:00+00:00,outbound,369.27,USD,CP0002,CA,card,settled,D0040
T000828,A0024,C0024,2026-03-06T17:00:00+00:00,outbound,1637.6,USD,CP0027,GB,card,settled,D0033
T003518,A0111,C0111,2026-03-06T17:00:00+00:00,outbound,719.15,USD,CP0024,GB,card,settled,D0007
T003817,A0120,C0120,2026-03-06T18:00:00+00:00,outbound,558.41,CAD,CP0141,CA,card,settled,D0029
T002283,A0072,C0072,2026-03-06T21:00:00+00:00,inbound,385.29,USD,CP0122,US,payout,settled,D0044
T001099,A0033,C0033,2026-03-06T21:00:00+00:00,outbound,476.98,USD,CP0036,US,p2p,settled,D0038
T003335,A0107,C0107,2026-03-06T21:00:00+00:00,outbound,183.13,USD,CP0085,US,wire,settled,D0014
T001550,A0046,C0046,2026-03-06T22:00:00+00:00,inbound,676.69,USD,CP0067,US,ach,settled,D0009
T001095,A0033,C0033,2026-03-06T22:00:00+00:00,inbound,765.82,USD,CP0111,PA,card,settled,D0015
T003428,A0109,C0109,2026-03-06T22:00:00+00:00,inbound,2433.59,USD,CP0116,US,card,settled,D0013
