rule_result_id,customer_id,rule_id,rule_version,feature_version,typology_family,segment_id,observation_start,observation_end,rule_reason,rule_severity,customer_eligible,transaction_eligible,triggered,raw_trigger_retained,suppression_applied,suppression_policy_id,alert_generated,suppression_reason,evidence_count,evidence_amount,evidence_transaction_ids,threshold,data_quality_status
RR-1673B6870AD9,C0052,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,3,3063.62,T001720;T001730;T001718,configured_threshold,passed
RR-CBB4B6C5619F,C0053,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,4,3979.22,T001743;T001768;T001760;T001737,configured_threshold,passed
RR-D9F22EE85ACB,C0054,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,8,11303.05,T001786;T001799;T001804;T001775;T001789;T001788;T001793;T001783,configured_threshold,passed
RR-5FE119BDAD34,C0055,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,1027.08,T001810;T001819,configured_threshold,passed
RR-4F720DC8A5F6,C0056,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,4239.69,T001833;T001873,configured_threshold,passed
RR-5C712C492FA0,C0058,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,5,3572.3,T001924;T001904;T001922;T001901;T001921,configured_threshold,passed
RR-72D186097776,C0059,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,3,2398.34,T001940;T001938;T001932,configured_threshold,passed
RR-9AE63B06ECD8,C0060,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,5064.68,T001954;T001958,configured_threshold,passed
RR-75030271356D,C0061,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,232.83,T001975,configured_threshold,passed
RR-47DC7F8CB338,C0062,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,3006.9,T001992;T002009,configured_threshold,passed
RR-19D9FA5BCE88,C0063,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,6,7968.38,T002060;T002062;T002051;T002054;T002040;T002057,configured_threshold,passed
RR-0ED00F2B193A,C0064,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,1023.78,T002091;T002080,configured_threshold,passed
RR-0E63B6994D71,C0065,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,5,29941.92,T002149;T002112;T002133;T002120;T002103,configured_threshold,passed
RR-BCB69D5CE67A,C0066,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,cross_border,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,4,5061.58,T002157;T002169;T002159;T002166,configured_threshold,passed
RR-6073AE2BB0FA,C0067,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,648.76,T002186;T002183,configured_threshold,passed
RR-1060C957CCCE,C0068,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,cross_border,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,585.15,T002193,configured_threshold,passed
RR-9F02192DB441,C0069,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,2055.93,T002227,configured_threshold,passed
RR-B47C9F5F7046,C0070,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,1478.58,T002249;T002250,configured_threshold,passed
RR-8350DC907136,C0071,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,3,3336.91,T002279;T002261;T002280,configured_threshold,passed
RR-241A6687D90C,C0073,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,4,3667.07,T002339;T002343;T002325;T002321,configured_threshold,passed
RR-2A8F3E6BEA81,C0074,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,971.75,T002377,configured_threshold,passed
RR-1A15AC9DF54C,C0075,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,2347.06,T002404;T002409,configured_threshold,passed
RR-1D28E3243A3E,C0076,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,4095.45,T002455,configured_threshold,passed
RR-377B2043C08C,C0077,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,3130.45,T002473;T002487,configured_threshold,passed
RR-039539544634,C0078,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,1255.03,T002507,configured_threshold,passed
RR-46F0FB4966E4,C0081,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,1959.18,T002577;T002573,configured_threshold,passed
RR-619C62BBB8CF,C0082,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,3197.64,T002610;T002594,configured_threshold,passed
RR-D7452347E62B,C0084,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,5,6198.11,T002650;T002640;T002645;T002657;T002641,configured_threshold,passed
RR-B769C42647E7,C0085,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,3,2264.59,T002664;T002678;T002666,configured_threshold,passed
RR-CB4C05288D58,C0087,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,1442.01,T002716;T002715,configured_threshold,passed
RR-52E7A3E6ADB0,C0088,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,cross_border,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,3,4252.94,T002735;T002739;T002742,configured_threshold,passed
RR-09FF22223633,C0089,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,1332.51,T002780,configured_threshold,passed
RR-4BED34AD1729,C0090,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,cross_border,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,4,4518.11,T002810;T002828;T002813;T002790,configured_threshold,passed
RR-90DD6FE73718,C0091,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,608.57,T002870,configured_threshold,passed
RR-6FC2098F85F3,C0092,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,4,18250.03,T002880;T002882;T002924;T002925,configured_threshold,passed
RR-B169E9B2C0F8,C0093,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,3,2764.25,T002947;T002943;T002954,configured_threshold,passed
RR-ED6A4427A95F,C0094,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,3,1881.8,T002989;T002974;T002993,configured_threshold,passed
RR-A171D06A11DE,C0097,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,cross_border,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,4,4888.82,T003053;T003052;T003064;T003068,configured_threshold,passed
RR-358BCEF44ABE,C0098,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,4,3647.94,T003097;T003095;T003112;T003106,configured_threshold,passed
RR-57CEE7E86CEB,C0099,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,1319.79,T003128,configured_threshold,passed
RR-1D39C81113D9,C0100,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,4793.55,T003153;T003150,configured_threshold,passed
RR-F00B2CDAC202,C0101,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,1540.98,T003183,configured_threshold,passed
RR-FCE3FB767257,C0102,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,cross_border,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,5,4150.54,T003202;T003224;T003223;T003196;T003216,configured_threshold,passed
RR-CB1342392A8F,C0103,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,2788.27,T003245;T003248,configured_threshold,passed
RR-3F828319BBFF,C0104,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,2594.2,T003266;T003273,configured_threshold,passed
RR-3489F082FC95,C0105,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,869.2,T003282,configured_threshold,passed
RR-E53407431688,C0106,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,3372.02,T003301;T003326,configured_threshold,passed
RR-07649928E828,C0107,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,4,3689.39,T003342;T003335;T003341;T003357,configured_threshold,passed
RR-63B18158CA43,C0108,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,5,5085.07,T003368;T003387;T003403;T003385;T003381,configured_threshold,passed
RR-1203FDBFAACA,C0109,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,749.88,T003433,configured_threshold,passed
RR-4525C4AB4483,C0110,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,4522.33,T003490;T003505,configured_threshold,passed
RR-71D391D680FB,C0111,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,3,3376.34,T003518;T003534;T003542,configured_threshold,passed
RR-6F24D9B847ED,C0112,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,cross_border,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,3,3892.2,T003569;T003564;T003549,configured_threshold,passed
RR-CAB9CFB9DC27,C0113,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,391.08,T003585,configured_threshold,passed
RR-7238FC91A5B6,C0114,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,cross_border,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,462.46,T003617,configured_threshold,passed
RR-5FAB1929CD92,C0115,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,53.34,T003650,configured_threshold,passed
RR-691A9E8A2846,C0117,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,3651.58,T003703;T003709,configured_threshold,passed
RR-7A3151A76324,C0118,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,1558.32,T003734;T003762,configured_threshold,passed
RR-96AA5B386558,C0119,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,3,5668.46,T003772;T003783;T003780,configured_threshold,passed
RR-F51CFB8DD04A,C0120,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,3,2151.25,T003817;T003821;T003798,configured_threshold,passed
